entity_type,entity_id,tfidf_similarity,lsa_similarity,bm25_similarity,combined_score,cluster_id,x,y,analyzed_at
opportunity,98381000,0.08712809304374164,0.3124052227392044,0.19324215633304614,0.4729587933166837,3,0.007045558649037975,0.15321238924915842,2026-09-04T06:34:12+00:00
opportunity,98381009,0.07230867054192107,0.30950482005617186,0.18402481683296043,0.35246591189882515,1,0.1270302361715692,0.019489572598211893,2026-09-04T06:34:12+00:00
opportunity,98381017,0.07883886616214925,0.2894002263516387,0.17465991353762333,0.3840958256073789,1,0.1270302361715692,0.019489572598211893,2026-09-04T06:34:12+00:00
opportunity,98381022,0.07896703989498316,0.30150147556848583,0.21513117363297846,0.3979314739841056,1,0.1270302361715692,0.019489572598211893,2026-09-04T06:34:12+00:00
opportunity,98381072,0.07553734938369637,0.2977188142620968,0.07997843232171864,0.508093870898749,8,-0.10782220990981294,0.08448528163383721,2026-09-04T06:34:12+00:00
opportunity,98381077,0.07430083489195541,0.24500895602992687,0.05203776212763701,0.35691462465664286,2,0.0024962343088006152,-0.1436176519705576,2026-09-04T06:34:12+00:00
opportunity,98381085,0.07556927238611122,0.2702036624789375,0.15670393070305974,0.46924457663334784,8,-0.10782220990981294,0.08448528163383721,2026-09-04T06:34:12+00:00
opportunity,98381089,0.07219507835980549,0.2915403346875925,0.12857075821953431,0.330945379513711,2,0.0024962343088006152,-0.1436176519705576,2026-09-04T06:34:12+00:00
opportunity,98381107,0.08415543295200739,0.2896141975964506,0.14124711233317194,0.3478169051264453,0,-0.05451314941485189,-0.018480016777171412,2026-09-04T06:34:12+00:00
opportunity,98381150,0.07336788769297127,0.278265035381455,0.23575567507965609,0.3678728070175439,0,-0.028751522966913835,-0.06637079553542057,2026-09-04T06:34:12+00:00
opportunity,98381163,0.054677603403059216,0.224136379079646,0.029313966197811573,0.41635522023705096,3,-0.04317393632670805,0.12629442939991584,2026-09-04T06:34:12+00:00
opportunity,98381164,0.09006603183141021,0.33602464580755737,0.343641818479593,0.4408395977941782,0,-0.028751522966913835,-0.06637079553542057,2026-09-04T06:34:12+00:00
opportunity,98381165,0.05844486537601519,0.2202205688073358,0.02500833064467491,0.3050802452993382,3,-0.04317393632670805,0.12629442939991584,2026-09-04T06:34:12+00:00
opportunity,98381174,0.08626506454892383,0.37204803519481433,0.2985972177459989,0.4067550692773708,0,-0.028751522966913835,-0.06637079553542057,2026-09-04T06:34:12+00:00
opportunity,98381178,0.05305884559633818,0.2267562230333218,0.02540554676844792,0.2978477834514986,3,-0.04317393632670805,0.12629442939991584,2026-09-04T06:34:12+00:00
opportunity,98381183,0.048110156254902454,0.1887481050010516,0.02500833064467491,0.2578715983888398,3,-0.04317393632670805,0.12629442939991584,2026-09-04T06:34:12+00:00
opportunity,98381185,0.05334676820094101,0.1980768373497212,0.03611958312552048,0.3067674369825701,1,0.30270989079647,-0.011365817408376553,2026-09-04T06:34:12+00:00
opportunity,98381187,0.07545014035853663,0.3169571570355988,0.2566376067910278,0.4211205369631659,0,-0.028751522966913835,-0.06637079553542057,2026-09-04T06:34:12+00:00
opportunity,98381192,0.0639327576222839,0.2039021259822004,0.02019926415695522,0.2662261126755574,8,-0.08662818227248087,0.13605349413847923,2026-09-04T06:34:12+00:00
opportunity,98381197,0.05471198976291611,0.19211534436368785,0.0,0.2483103474759444,8,-0.08662818227248087,0.13605349413847923,2026-09-04T06:34:12+00:00
opportunity,98381200,0.06126671017569416,0.2060246791275914,0.05207192210376619,0.31826893412259266,1,0.30270989079647,-0.011365817408376553,2026-09-04T06:34:12+00:00
opportunity,98381231,0.08954260782679342,0.3282743194984743,0.1248527640059585,0.3556575330318347,0,-0.05451314941485189,-0.018480016777171412,2026-09-04T06:34:12+00:00
opportunity,98381290,0.10033686228970143,0.34488300531711097,0.3310932211618293,0.4731300929576792,8,-0.11594968323872695,0.11086724876027297,2026-09-04T06:34:12+00:00
opportunity,98381298,0.08744289492853169,0.36218885618667807,0.3371729192491982,0.4278979991978674,8,-0.11594968323872695,0.11086724876027297,2026-09-04T06:34:12+00:00
opportunity,98381302,0.07016937120763926,0.3100161004319871,0.15178245357446815,0.337623556998557,8,-0.11594968323872695,0.11086724876027297,2026-09-04T06:34:12+00:00
opportunity,98381306,0.08516227141542357,0.4161899737575629,0.1871859831310107,0.38805256869772997,8,-0.11594968323872695,0.11086724876027297,2026-09-04T06:34:12+00:00
